shipment_id,booking_timestamp,promised_delivery_date,region,customer_type,service_tier,is_guaranteed,weight_kg
SHP-00000717,2011-07-19T06:20:54.550308,2011-07-19,Atlantic,COMMERCIAL,SAME_DAY,True,2.97
SHP-00000718,2011-07-19T09:29:58.440542,2011-07-22,Vancouver,RESIDENTIAL,GROUND,False,12.76
SHP-00000719,2011-07-19T14:22:55.996552,2011-07-22,GTA,RESIDENTIAL,GROUND,True,17.54
SHP-00000720,2011-07-19T07:08:24.289168,2011-07-22,GTA,RESIDENTIAL,GROUND,False,24.83
SHP-00000721,2011-07-19T13:20:39.290397,2011-07-22,Montreal,COMMERCIAL,GROUND,False,16.03
SHP-00000722,2011-07-19T14:35:45.590973,2011-07-22,Calgary-Edmonton,RESIDENTIAL,GROUND,False,5.91
SHP-00000723,2011-07-19T06:04:42.362429,2011-07-22,Calgary-Edmonton,RESIDENTIAL,GROUND,False,24.84
SHP-00000724,2011-07-19T09:50:38.862991,2011-07-21,GTA,RESIDENTIAL,EXPRESS,False,11.17
SHP-00000725,2011-07-19T08:29:47.593112,2011-07-22,Montreal,COMMERCIAL,GROUND,True,6.19
SHP-00000726,2011-07-19T09:14:44.284236,2011-07-21,Vancouver,COMMERCIAL,EXPRESS,True,0.53
SHP-00000727,2011-07-19T13:00:18.905299,2011-07-21,Atlantic,RESIDENTIAL,EXPRESS,False,4.26
SHP-00000728,2011-07-19T15:57:31.922965,2011-07-21,Montreal,COMMERCIAL,EXPRESS,False,10.09
SHP-00000729,2011-07-19T11:56:13.527655,2011-07-22,GTA,RESIDENTIAL,GROUND,False,9.3
SHP-00000730,2011-07-19T09:49:20.602636,2011-07-21,Montreal,RESIDENTIAL,EXPRESS,False,0.65
SHP-00000731,2011-07-19T12:51:51.144459,2011-07-21,Montreal,RESIDENTIAL,EXPRESS,False,7.77
SHP-00000732,2011-07-19T07:40:19.108954,2011-07-21,GTA,COMMERCIAL,EXPRESS,True,10.09
SHP-00000733,2011-07-19T19:48:28.021891,2011-07-22,Vancouver,RESIDENTIAL,GROUND,False,5.06
SHP-00000734,2011-07-19T09:51:26.482944,2011-07-22,GTA,COMMERCIAL,GROUND,True,11.64
SHP-00000735,2011-07-19T07:14:03.362464,2011-07-22,GTA,RESIDENTIAL,GROUND,True,23.33
SHP-00000736,2011-07-19T15:31:56.885975,2011-07-22,GTA,RESIDENTIAL,GROUND,False,8.39
SHP-00000737,2011-07-19T19:42:35.621735,2011-07-22,GTA,RESIDENTIAL,GROUND,False,5.78
SHP-00000738,2011-07-19T19:54:45.284074,2011-07-22,Calgary-Edmonton,COMMERCIAL,GROUND,True,14.65
SHP-00000739,2011-07-19T12:39:10.574844,2011-07-22,GTA,RESIDENTIAL,GROUND,False,16.15
SHP-00000740,2011-07-19T07:24:10.467466,2011-07-22,GTA,COMMERCIAL,GROUND,False,16.55
SHP-00000741,2011-07-19T10:43:49.064336,2011-07-22,Montreal,RESIDENTIAL,GROUND,False,9.96
SHP-00000742,2011-07-19T19:11:59.455129,2011-07-22,Montreal,RESIDENTIAL,GROUND,False,24.17
SHP-00000743,2011-07-19T10:18:19.348349,2011-07-22,Montreal,RESIDENTIAL,GROUND,False,5.13
SHP-00000744,2011-07-19T18:46:46.785516,2011-07-22,GTA,RESIDENTIAL,GROUND,False,17.77
SHP-00000745,2011-07-19T11:30:50.058160,2011-07-21,GTA,COMMERCIAL,EXPRESS,False,5.38
SHP-00000746,2011-07-19T07:04:54.389526,2011-07-21,GTA,RESIDENTIAL,EXPRESS,False,5.08
SHP-00000747,2011-07-19T11:54:15.539252,2011-07-22,GTA,RESIDENTIAL,GROUND,True,24.0
SHP-00000748,2011-07-19T15:36:29.451931,2011-07-22,Calgary-Edmonton,COMMERCIAL,GROUND,True,13.17
SHP-00000749,2011-07-19T10:41:27.200827,2011-07-21,GTA,COMMERCIAL,EXPRESS,True,5.95
SHP-00000750,2011-07-19T14:36:11.813827,2011-07-19,GTA,RESIDENTIAL,SAME_DAY,False,2.67
SHP-00000751,2011-07-19T10:59:47.022235,2011-07-21,Montreal,COMMERCIAL,EXPRESS,False,2.56
SHP-00000752,2011-07-19T18:29:52.920573,2011-07-22,GTA,RESIDENTIAL,GROUND,False,12.84
SHP-00000753,2011-07-19T07:06:09.749238,2011-07-21,GTA,RESIDENTIAL,EXPRESS,False,11.77
SHP-00000754,2011-07-19T19:55:43.887777,2011-07-22,Calgary-Edmonton,COMMERCIAL,GROUND,False,14.7
SHP-00000755,2011-07-19T14:27:52.977436,2011-07-22,Atlantic,RESIDENTIAL,GROUND,False,17.11
SHP-00000756,2011-07-19T15:55:34.028896,2011-07-20,GTA,RESIDENTIAL,SAME_DAY,True,1.28
SHP-00000757,2011-07-19T17:31:00.486609,2011-07-22,Montreal,RESIDENTIAL,GROUND,False,8.67
SHP-00000758,2011-07-19T08:54:20.580570,2011-07-22,Vancouver,RESIDENTIAL,GROUND,False,9.29
SHP-00000759,2011-07-19T16:25:00.221753,2011-07-22,GTA,RESIDENTIAL,GROUND,False,7.81
SHP-00000760,2011-07-19T19:42:16.383684,2011-07-22,GTA,RESIDENTIAL,GROUND,False,24.63
SHP-00000761,2011-07-19T09:09:05.000304,2011-07-22,Vancouver,COMMERCIAL,GROUND,False,13.78
SHP-00000762,2011-07-19T11:22:01.012566,2011-07-21,GTA,COMMERCIAL,EXPRESS,True,10.93
SHP-00000763,2011-07-19T13:58:13.029823,2011-07-21,Atlantic,RESIDENTIAL,EXPRESS,False,3.37
SHP-00000764,2011-07-19T12:36:37.312165,2011-07-22,Calgary-Edmonton,COMMERCIAL,GROUND,False,6.74
SHP-00000765,2011-07-19T07:33:22.327750,2011-07-22,Vancouver,RESIDENTIAL,GROUND,False,13.01
SHP-00000766,2011-07-19T13:31:22.008908,2011-07-22,Atlantic,COMMERCIAL,GROUND,False,22.2
SHP-00000767,2011-07-19T13:09:42.608865,2011-07-21,Calgary-Edmonton,COMMERCIAL,EXPRESS,True,8.74
SHP-00000768,2011-07-19T12:45:22.586639,2011-07-22,GTA,RESIDENTIAL,GROUND,False,6.83
SHP-00000769,2011-07-19T14:19:19.177740,2011-07-22,GTA,COMMERCIAL,GROUND,False,14.64
SHP-00000770,2011-07-19T08:09:43.840900,2011-07-22,Atlantic,RESIDENTIAL,GROUND,False,17.16
SHP-00000771,2011-07-19T19:56:44.323069,2011-07-22,Montreal,RESIDENTIAL,GROUND,False,18.89
SHP-00000772,2011-07-19T10:47:35.296553,2011-07-22,GTA,RESIDENTIAL,GROUND,True,23.73
SHP-00000773,2011-07-19T06:27:35.162740,2011-07-21,Montreal,COMMERCIAL,EXPRESS,False,4.68
SHP-00000774,2011-07-19T16:21:07.563233,2011-07-22,GTA,COMMERCIAL,GROUND,True,7.15
SHP-00000775,2011-07-19T10:14:19.147083,2011-07-22,Montreal,RESIDENTIAL,GROUND,False,4.18
SHP-00000776,2011-07-19T06:08:03.964817,2011-07-22,Montreal,RESIDENTIAL,GROUND,False,8.2
SHP-00000777,2011-07-19T08:28:17.206555,2011-07-22,Calgary-Edmonton,COMMERCIAL,GROUND,False,12.82
SHP-00000778,2011-07-19T19:38:27.461262,2011-07-22,Montreal,RESIDENTIAL,GROUND,False,8.66
SHP-00000779,2011-07-19T07:26:27.022723,2011-07-22,Calgary-Edmonton,COMMERCIAL,GROUND,False,13.73
SHP-00000780,2011-07-19T16:54:59.647580,2011-07-22,Calgary-Edmonton,RESIDENTIAL,GROUND,False,19.93
SHP-00000781,2011-07-19T06:04:45.895389,2011-07-22,GTA,COMMERCIAL,GROUND,False,19.3
SHP-00000782,2011-07-19T10:30:21.028089,2011-07-22,Calgary-Edmonton,RESIDENTIAL,GROUND,False,9.96
SHP-00000783,2011-07-19T19:19:43.086444,2011-07-22,GTA,RESIDENTIAL,GROUND,False,15.23
SHP-00000784,2011-07-19T18:55:49.747055,2011-07-22,Montreal,RESIDENTIAL,GROUND,False,9.87
SHP-00000785,2011-07-19T13:39:07.891474,2011-07-22,GTA,RESIDENTIAL,GROUND,False,8.87
SHP-00000786,2011-07-19T18:23:03.094999,2011-07-20,Vancouver,COMMERCIAL,SAME_DAY,False,2.34
SHP-00000787,2011-07-19T17:17:05.666449,2011-07-22,GTA,COMMERCIAL,GROUND,False,11.26
SHP-00000788,2011-07-19T06:56:22.317717,2011-07-22,Atlantic,COMMERCIAL,GROUND,True,9.01
SHP-00000789,2011-07-19T12:01:59.715127,2011-07-22,Montreal,RESIDENTIAL,GROUND,False,19.41
SHP-00000790,2011-07-19T10:06:48.214887,2011-07-22,GTA,RESIDENTIAL,GROUND,False,10.64
SHP-00000791,2011-07-19T16:49:18.796855,2011-07-20,GTA,COMMERCIAL,SAME_DAY,False,0.93
SHP-00000792,2011-07-19T08:49:25.751935,2011-07-22,Montreal,COMMERCIAL,GROUND,False,16.8
SHP-00000793,2011-07-19T16:21:31.603346,2011-07-20,Atlantic,RESIDENTIAL,SAME_DAY,False,3.77
SHP-00000794,2011-07-19T08:56:05.753720,2011-07-21,GTA,RESIDENTIAL,EXPRESS,False,2.37
SHP-00000795,2011-07-19T11:52:48.703194,2011-07-22,Montreal,RESIDENTIAL,GROUND,True,10.12
SHP-00000796,2011-07-19T06:38:06.622398,2011-07-22,Calgary-Edmonton,COMMERCIAL,GROUND,False,22.54
SHP-00000797,2011-07-19T08:12:17.127789,2011-07-21,Montreal,RESIDENTIAL,EXPRESS,False,5.27
SHP-00000798,2011-07-19T17:46:47.819430,2011-07-22,GTA,RESIDENTIAL,GROUND,False,9.96
SHP-00000799,2011-07-19T18:33:38.310225,2011-07-21,Montreal,COMMERCIAL,EXPRESS,True,0.67
SHP-00000800,2011-07-19T09:35:45.825679,2011-07-22,GTA,RESIDENTIAL,GROUND,False,22.59
SHP-00000801,2011-07-19T07:19:37.375175,2011-07-22,Montreal,RESIDENTIAL,GROUND,False,2.97
SHP-00000802,2011-07-19T11:54:29.855992,2011-07-22,Atlantic,COMMERCIAL,GROUND,False,4.16
SHP-00000803,2011-07-19T11:33:16.885206,2011-07-22,GTA,RESIDENTIAL,GROUND,False,6.71
SHP-00000804,2011-07-19T09:34:26.334954,2011-07-22,Montreal,COMMERCIAL,GROUND,False,22.42
SHP-00000805,2011-07-19T12:24:14.645302,2011-07-22,GTA,RESIDENTIAL,GROUND,False,6.45
SHP-00000806,2011-07-19T13:09:09.592801,2011-07-22,GTA,COMMERCIAL,GROUND,False,22.25
SHP-00000807,2011-07-19T19:57:37.612344,2011-07-22,Montreal,RESIDENTIAL,GROUND,False,17.65
SHP-00000808,2011-07-19T19:25:36.460936,2011-07-20,Vancouver,RESIDENTIAL,SAME_DAY,False,1.54
SHP-00000809,2011-07-19T08:00:47.094997,2011-07-22,GTA,COMMERCIAL,GROUND,True,10.85
SHP-00000810,2011-07-19T07:57:58.192963,2011-07-21,GTA,RESIDENTIAL,EXPRESS,False,11.41
SHP-00000811,2011-07-19T12:35:43.910352,2011-07-22,GTA,RESIDENTIAL,GROUND,True,16.09
SHP-00000812,2011-07-19T07:34:47.013659,2011-07-22,Atlantic,RESIDENTIAL,GROUND,False,22.39
SHP-00000813,2011-07-19T17:53:58.256835,2011-07-22,GTA,COMMERCIAL,GROUND,False,6.79
SHP-00000814,2011-07-19T19:45:47.565195,2011-07-22,Vancouver,COMMERCIAL,GROUND,False,21.07
SHP-00000815,2011-07-19T14:29:34.042795,2011-07-21,GTA,COMMERCIAL,EXPRESS,False,7.0
SHP-00000816,2011-07-19T11:54:20.198059,2011-07-22,GTA,COMMERCIAL,GROUND,False,22.69
SHP-00000817,2011-07-19T13:56:13.271867,2011-07-22,Atlantic,COMMERCIAL,GROUND,False,1.62
SHP-00000818,2011-07-19T10:32:35.425119,2011-07-22,GTA,COMMERCIAL,GROUND,True,19.81
SHP-00000819,2011-07-19T10:40:21.668644,2011-07-21,Vancouver,COMMERCIAL,EXPRESS,False,10.35
SHP-00000820,2011-07-19T17:59:01.190312,2011-07-22,Vancouver,RESIDENTIAL,GROUND,False,5.85
SHP-00000821,2011-07-19T13:32:08.019704,2011-07-22,GTA,RESIDENTIAL,GROUND,False,19.16
SHP-00000822,2011-07-19T10:06:53.177846,2011-07-22,GTA,COMMERCIAL,GROUND,False,22.3
SHP-00000823,2011-07-19T15:04:13.910602,2011-07-21,GTA,RESIDENTIAL,EXPRESS,False,3.1
SHP-00000824,2011-07-19T19:42:28.206588,2011-07-21,Montreal,RESIDENTIAL,EXPRESS,False,10.72
SHP-00000825,2011-07-19T15:50:02.714792,2011-07-22,Atlantic,RESIDENTIAL,GROUND,False,20.86
SHP-00000826,2011-07-19T13:45:25.270419,2011-07-22,GTA,COMMERCIAL,GROUND,False,16.48
SHP-00000827,2011-07-19T15:53:17.974314,2011-07-22,Atlantic,RESIDENTIAL,GROUND,False,12.44
SHP-00000828,2011-07-19T10:37:38.875571,2011-07-22,GTA,RESIDENTIAL,GROUND,False,17.19
SHP-00000829,2011-07-19T06:59:39.075138,2011-07-21,GTA,RESIDENTIAL,EXPRESS,False,9.41
SHP-00000830,2011-07-19T11:38:59.186401,2011-07-19,Calgary-Edmonton,RESIDENTIAL,SAME_DAY,False,0.65
SHP-00000831,2011-07-19T08:35:02.145579,2011-07-22,GTA,RESIDENTIAL,GROUND,False,12.99
SHP-00000832,2011-07-19T06:01:27.136535,2011-07-19,GTA,RESIDENTIAL,SAME_DAY,False,0.66
SHP-00000833,2011-07-19T10:50:00.497300,2011-07-22,GTA,RESIDENTIAL,GROUND,False,6.24
SHP-00000834,2011-07-19T18:26:06.970523,2011-07-21,GTA,RESIDENTIAL,EXPRESS,False,11.26
SHP-00000835,2011-07-19T19:07:46.040424,2011-07-22,GTA,RESIDENTIAL,GROUND,False,23.08
SHP-00000836,2011-07-19T06:49:14.658924,2011-07-21,GTA,RESIDENTIAL,EXPRESS,False,0.98
SHP-00000837,2011-07-19T11:31:06.919736,2011-07-21,GTA,COMMERCIAL,EXPRESS,False,6.62
SHP-00000838,2011-07-20T13:23:08.526543,2011-07-23,Montreal,RESIDENTIAL,GROUND,False,17.77
SHP-00000839,2011-07-20T13:31:43.288992,2011-07-23,Vancouver,RESIDENTIAL,GROUND,False,9.44
SHP-00000840,2011-07-20T07:01:17.359468,2011-07-23,GTA,RESIDENTIAL,GROUND,False,18.1
SHP-00000841,2011-07-20T17:34:19.239449,2011-07-23,Atlantic,RESIDENTIAL,GROUND,False,24.69
SHP-00000842,2011-07-20T16:18:46.331845,2011-07-22,Montreal,RESIDENTIAL,EXPRESS,False,10.6
SHP-00000843,2011-07-20T07:36:04.770921,2011-07-23,GTA,COMMERCIAL,GROUND,False,2.69
SHP-00000844,2011-07-20T07:31:07.999434,2011-07-23,Vancouver,COMMERCIAL,GROUND,True,14.68
SHP-00000845,2011-07-20T07:10:13.844687,2011-07-23,Atlantic,RESIDENTIAL,GROUND,True,10.31
SHP-00000846,2011-07-20T06:11:56.241466,2011-07-20,Vancouver,RESIDENTIAL,SAME_DAY,False,0.41
SHP-00000847,2011-07-20T08:43:14.690217,2011-07-20,GTA,RESIDENTIAL,SAME_DAY,True,1.08
SHP-00000848,2011-07-20T13:15:09.584645,2011-07-20,Montreal,RESIDENTIAL,SAME_DAY,True,0.51
SHP-00000849,2011-07-20T07:40:29.961473,2011-07-23,Vancouver,RESIDENTIAL,GROUND,False,19.45
SHP-00000850,2011-07-20T12:22:11.207765,2011-07-23,Montreal,COMMERCIAL,GROUND,False,24.71
SHP-00000851,2011-07-20T10:11:52.826175,2011-07-22,Atlantic,COMMERCIAL,EXPRESS,False,5.46
SHP-00000852,2011-07-20T11:26:17.519895,2011-07-22,GTA,RESIDENTIAL,EXPRESS,False,5.6
SHP-00000853,2011-07-20T18:04:26.909695,2011-07-23,GTA,COMMERCIAL,GROUND,False,12.12
SHP-00000854,2011-07-20T13:43:25.330909,2011-07-22,Atlantic,COMMERCIAL,EXPRESS,True,3.0
SHP-00000855,2011-07-20T17:12:42.174871,2011-07-22,Vancouver,RESIDENTIAL,EXPRESS,False,7.11
SHP-00000856,2011-07-20T07:12:01.802946,2011-07-23,Calgary-Edmonton,RESIDENTIAL,GROUND,False,19.89
SHP-00000857,2011-07-20T10:03:22.948869,2011-07-23,GTA,COMMERCIAL,GROUND,False,17.89
SHP-00000858,2011-07-20T19:39:56.686245,2011-07-23,GTA,RESIDENTIAL,GROUND,False,22.69
SHP-00000859,2011-07-20T08:32:44.416737,2011-07-23,GTA,RESIDENTIAL,GROUND,False,15.04
SHP-00000860,2011-07-20T10:05:34.412937,2011-07-20,GTA,RESIDENTIAL,SAME_DAY,True,3.24
SHP-00000861,2011-07-20T13:17:09.753005,2011-07-23,Montreal,COMMERCIAL,GROUND,True,7.73
SHP-00000862,2011-07-20T06:26:21.239886,2011-07-22,Montreal,RESIDENTIAL,EXPRESS,False,4.33
SHP-00000863,2011-07-20T17:57:02.783712,2011-07-23,GTA,COMMERCIAL,GROUND,False,20.28
SHP-00000864,2011-07-20T18:03:38.548513,2011-07-22,GTA,COMMERCIAL,EXPRESS,False,11.0
SHP-00000865,2011-07-20T18:10:56.043615,2011-07-23,GTA,RESIDENTIAL,GROUND,True,20.37
SHP-00000866,2011-07-20T12:03:41.656119,2011-07-23,GTA,COMMERCIAL,GROUND,False,3.2
SHP-00000867,2011-07-20T18:06:36.414615,2011-07-22,Vancouver,RESIDENTIAL,EXPRESS,False,8.28
SHP-00000868,2011-07-20T16:35:16.826549,2011-07-22,Atlantic,COMMERCIAL,EXPRESS,True,10.26
SHP-00000869,2011-07-20T09:31:24.075878,2011-07-23,GTA,RESIDENTIAL,GROUND,False,24.24
SHP-00000870,2011-07-20T10:27:27.261614,2011-07-22,GTA,COMMERCIAL,EXPRESS,False,8.26
SHP-00000871,2011-07-20T10:23:19.123576,2011-07-22,GTA,RESIDENTIAL,EXPRESS,False,9.28
SHP-00000872,2011-07-20T08:08:15.316243,2011-07-20,Atlantic,COMMERCIAL,SAME_DAY,False,2.43
SHP-00000873,2011-07-20T08:25:08.109412,2011-07-23,Calgary-Edmonton,RESIDENTIAL,GROUND,False,16.88
SHP-00000874,2011-07-20T14:29:43.979974,2011-07-20,GTA,RESIDENTIAL,SAME_DAY,False,1.11
SHP-00000875,2011-07-20T19:12:24.234598,2011-07-22,GTA,COMMERCIAL,EXPRESS,True,3.2
SHP-00000876,2011-07-20T15:38:21.130792,2011-07-23,Montreal,RESIDENTIAL,GROUND,False,9.96
SHP-00000877,2011-07-20T14:04:51.877800,2011-07-22,Vancouver,COMMERCIAL,EXPRESS,False,6.88
SHP-00000878,2011-07-20T10:30:11.408538,2011-07-23,Montreal,RESIDENTIAL,GROUND,False,4.56
SHP-00000879,2011-07-20T09:27:07.915079,2011-07-22,GTA,COMMERCIAL,EXPRESS,False,1.18
SHP-00000880,2011-07-20T07:41:06.265873,2011-07-23,Atlantic,RESIDENTIAL,GROUND,False,15.34
SHP-00000881,2011-07-20T18:44:14.253850,2011-07-23,GTA,RESIDENTIAL,GROUND,True,12.16
SHP-00000882,2011-07-20T06:14:14.593413,2011-07-23,GTA,COMMERCIAL,GROUND,False,8.75
SHP-00000883,2011-07-20T16:35:27.165287,2011-07-23,Montreal,RESIDENTIAL,GROUND,False,8.78
SHP-00000884,2011-07-20T12:53:39.767357,2011-07-23,GTA,RESIDENTIAL,GROUND,False,19.02
SHP-00000885,2011-07-20T15:45:43.303598,2011-07-23,GTA,RESIDENTIAL,GROUND,True,16.43
SHP-00000886,2011-07-20T15:22:29.960518,2011-07-23,GTA,RESIDENTIAL,GROUND,False,12.81
SHP-00000887,2011-07-20T06:06:10.437227,2011-07-23,Vancouver,RESIDENTIAL,GROUND,False,4.65
SHP-00000888,2011-07-20T13:09:54.977441,2011-07-23,GTA,COMMERCIAL,GROUND,False,16.63
SHP-00000889,2011-07-20T11:03:11.291405,2011-07-22,Montreal,COMMERCIAL,EXPRESS,False,9.91
SHP-00000890,2011-07-20T10:34:58.883175,2011-07-23,GTA,RESIDENTIAL,GROUND,False,10.33
SHP-00000891,2011-07-20T18:00:01.165263,2011-07-23,Calgary-Edmonton,RESIDENTIAL,GROUND,False,15.86
SHP-00000892,2011-07-20T06:18:48.684448,2011-07-23,GTA,RESIDENTIAL,GROUND,True,11.02
SHP-00000893,2011-07-20T16:08:50.375110,2011-07-21,Vancouver,RESIDENTIAL,SAME_DAY,True,0.74
SHP-00000894,2011-07-20T12:57:50.141174,2011-07-23,GTA,COMMERCIAL,GROUND,False,1.72
SHP-00000895,2011-07-20T18:12:28.375063,2011-07-23,GTA,RESIDENTIAL,GROUND,True,7.53
SHP-00000896,2011-07-20T08:17:40.293672,2011-07-23,Calgary-Edmonton,RESIDENTIAL,GROUND,False,12.34
SHP-00000897,2011-07-20T18:27:07.225692,2011-07-23,Montreal,RESIDENTIAL,GROUND,False,17.14
SHP-00000898,2011-07-20T18:51:22.253624,2011-07-23,Vancouver,RESIDENTIAL,GROUND,False,9.24
SHP-00000899,2011-07-20T14:03:23.415407,2011-07-22,GTA,COMMERCIAL,EXPRESS,False,6.48
SHP-00000900,2011-07-20T09:04:01.199686,2011-07-23,GTA,COMMERCIAL,GROUND,False,20.66
SHP-00000901,2011-07-20T15:43:44.844592,2011-07-23,Calgary-Edmonton,RESIDENTIAL,GROUND,False,22.98
SHP-00000902,2011-07-20T11:00:18.720190,2011-07-23,Calgary-Edmonton,COMMERCIAL,GROUND,False,11.13
SHP-00000903,2011-07-20T10:55:15.446657,2011-07-23,Montreal,RESIDENTIAL,GROUND,False,13.0
SHP-00000904,2011-07-20T16:37:36.093514,2011-07-23,Calgary-Edmonton,COMMERCIAL,GROUND,False,24.11
SHP-00000905,2011-07-20T16:52:49.054087,2011-07-23,GTA,RESIDENTIAL,GROUND,True,8.44
SHP-00000906,2011-07-20T13:14:03.510770,2011-07-23,Montreal,COMMERCIAL,GROUND,True,3.82
SHP-00000907,2011-07-20T17:17:42.853945,2011-07-23,Atlantic,RESIDENTIAL,GROUND,True,19.62
SHP-00000908,2011-07-20T16:21:53.962207,2011-07-22,GTA,RESIDENTIAL,EXPRESS,True,2.1
SHP-00000909,2011-07-20T15:49:43.207152,2011-07-23,Vancouver,RESIDENTIAL,GROUND,True,11.47
SHP-00000910,2011-07-20T12:14:43.546719,2011-07-23,Atlantic,RESIDENTIAL,GROUND,False,16.95
SHP-00000911,2011-07-20T11:12:21.671424,2011-07-23,Montreal,RESIDENTIAL,GROUND,False,10.38
SHP-00000912,2011-07-20T13:34:46.702663,2011-07-23,Vancouver,RESIDENTIAL,GROUND,False,16.2
SHP-00000913,2011-07-20T09:09:17.239265,2011-07-23,Atlantic,RESIDENTIAL,GROUND,False,9.68
SHP-00000914,2011-07-20T14:36:30.747087,2011-07-23,Atlantic,RESIDENTIAL,GROUND,False,4.06
SHP-00000915,2011-07-20T16:52:43.219966,2011-07-23,Calgary-Edmonton,RESIDENTIAL,GROUND,False,17.91
SHP-00000916,2011-07-20T12:51:19.647043,2011-07-23,Calgary-Edmonton,RESIDENTIAL,GROUND,False,3.18
SHP-00000917,2011-07-20T10:17:19.920670,2011-07-22,Montreal,RESIDENTIAL,EXPRESS,False,4.51
SHP-00000918,2011-07-20T15:58:36.100277,2011-07-22,Calgary-Edmonton,RESIDENTIAL,EXPRESS,False,8.39
SHP-00000919,2011-07-20T12:57:26.566681,2011-07-23,GTA,RESIDENTIAL,GROUND,False,16.54
SHP-00000920,2011-07-20T19:04:39.748702,2011-07-22,GTA,COMMERCIAL,EXPRESS,True,2.67
SHP-00000921,2011-07-20T10:23:02.355800,2011-07-20,GTA,RESIDENTIAL,SAME_DAY,True,2.3
SHP-00000922,2011-07-20T08:52:06.594094,2011-07-23,GTA,RESIDENTIAL,GROUND,False,17.48
SHP-00000923,2011-07-20T09:18:32.661520,2011-07-23,GTA,RESIDENTIAL,GROUND,False,9.49
SHP-00000924,2011-07-20T12:48:27.356690,2011-07-23,GTA,RESIDENTIAL,GROUND,False,7.47
SHP-00000925,2011-07-20T12:14:46.726364,2011-07-23,GTA,RESIDENTIAL,GROUND,False,21.39
SHP-00000926,2011-07-20T13:06:20.990426,2011-07-23,GTA,COMMERCIAL,GROUND,False,1.5
SHP-00000927,2011-07-20T10:04:10.212190,2011-07-23,GTA,RESIDENTIAL,GROUND,False,6.97
SHP-00000928,2011-07-20T12:06:29.109192,2011-07-23,Montreal,COMMERCIAL,GROUND,False,1.49
SHP-00000929,2011-07-20T16:38:59.796152,2011-07-23,Montreal,RESIDENTIAL,GROUND,False,9.75
SHP-00000930,2011-07-20T11:43:57.004576,2011-07-22,Montreal,RESIDENTIAL,EXPRESS,False,2.64
SHP-00000931,2011-07-20T15:58:31.464815,2011-07-23,Montreal,RESIDENTIAL,GROUND,False,5.69
SHP-00000932,2011-07-20T08:24:18.445163,2011-07-20,Vancouver,RESIDENTIAL,SAME_DAY,False,1.76
SHP-00000933,2011-07-20T09:26:27.761585,2011-07-23,Montreal,COMMERCIAL,GROUND,False,7.7
SHP-00000934,2011-07-20T16:10:02.240887,2011-07-22,GTA,RESIDENTIAL,EXPRESS,False,6.83
SHP-00000935,2011-07-20T17:16:03.871725,2011-07-21,Montreal,RESIDENTIAL,SAME_DAY,False,2.6
SHP-00000936,2011-07-20T16:51:03.631715,2011-07-23,GTA,RESIDENTIAL,GROUND,False,6.17
SHP-00000937,2011-07-20T11:49:16.321373,2011-07-22,GTA,RESIDENTIAL,EXPRESS,False,5.83
SHP-00000938,2011-07-20T13:43:20.978977,2011-07-23,GTA,COMMERCIAL,GROUND,True,20.71
SHP-00000939,2011-07-20T09:03:42.167395,2011-07-22,GTA,RESIDENTIAL,EXPRESS,False,0.78
SHP-00000940,2011-07-20T15:19:42.528848,2011-07-23,Montreal,RESIDENTIAL,GROUND,False,13.34
SHP-00000941,2011-07-20T06:35:11.339145,2011-07-23,GTA,COMMERCIAL,GROUND,False,10.47
SHP-00000942,2011-07-20T06:31:28.034008,2011-07-22,Montreal,RESIDENTIAL,EXPRESS,False,2.38
SHP-00000943,2011-07-20T09:36:47.401480,2011-07-23,Vancouver,COMMERCIAL,GROUND,False,23.94
SHP-00000944,2011-07-20T12:46:03.156683,2011-07-23,Calgary-Edmonton,RESIDENTIAL,GROUND,False,1.53
SHP-00000945,2011-07-20T07:22:49.300580,2011-07-22,GTA,COMMERCIAL,EXPRESS,False,2.26
SHP-00000946,2011-07-20T11:40:58.605196,2011-07-23,Montreal,COMMERCIAL,GROUND,False,2.37
SHP-00000947,2011-07-20T10:00:37.966599,2011-07-23,Atlantic,COMMERCIAL,GROUND,False,21.39
SHP-00000948,2011-07-20T17:06:36.904849,2011-07-23,Calgary-Edmonton,RESIDENTIAL,GROUND,False,23.42
SHP-00000949,2011-07-20T10:37:19.143636,2011-07-23,Vancouver,COMMERCIAL,GROUND,True,22.43
SHP-00000950,2011-07-20T07:00:12.838759,2011-07-23,GTA,COMMERCIAL,GROUND,True,21.08
SHP-00000951,2011-07-20T15:43:43.402082,2011-07-23,Montreal,RESIDENTIAL,GROUND,False,16.96
SHP-00000952,2011-07-20T15:50:43.024551,2011-07-23,GTA,COMMERCIAL,GROUND,True,12.07
SHP-00000953,2011-07-20T07:42:59.972569,2011-07-23,GTA,RESIDENTIAL,GROUND,False,11.45
SHP-00000954,2011-07-20T17:15:02.820008,2011-07-23,GTA,RESIDENTIAL,GROUND,True,21.19
SHP-00000955,2011-07-20T19:21:36.194445,2011-07-22,Vancouver,COMMERCIAL,EXPRESS,True,9.51
SHP-00000956,2011-07-20T11:03:00.667590,2011-07-22,Atlantic,COMMERCIAL,EXPRESS,True,0.61
SHP-00000957,2011-07-20T17:12:14.084090,2011-07-23,Vancouver,RESIDENTIAL,GROUND,False,23.8
